data,label
"Test Pension Fund ABC XYZ Respected ABC XYZ, Administrator, Customer Support Centre, Thank you for your response regrading FPF and condolences for our loss. The requisite detail is as under: · ABC XYZ · Nephew · 01/01/1400 ( 1st January 1400) · 01/01/1400 ( 1st January 1400) · 1st January 1400. · Yes, death was registered and death certificate got. · Yes, The widow in old age. · 1st January 1400 · The contact number of widow is + +91 012345678, but due to old age she is unable to talk. You may contact me over my cell no. + +91 012345678 Looking forward your kind response. Yours truly, ABC Cell No. +91 012345678 Official Email: abc.xyz@testmail.com <mailto:atiqrehman@nbp.com.pk Test Pension Fund ABC XYZ Dear ABC XYZ Test Pension Fund Thank you for your email regarding the Ford Pension Fund. Please accept our apologies for the delay in responding to you. Please accept my sincerest condolences for your loss. In order to assist us, could you please provide us with the following details: · Members Name: · Emailer’s relation to member: · Date of birth: · Date of death: · Member’s address at date of death: · Has the death been registered and Death Certificate issued: · Did the member have any financial dependents? · Address for condolence: · Contact number: If you require any further information or have any questions please contact the Customer Support Centre on +91 012345678 between 8.30am and 5.30pm, Monday to Friday, or alternatively email us at test.pensions@pensions.com. Intimation of Death and request for procedure to get payment of funds to Widow MRS ABC XYZ The correct official email is abc.xyz@testmail.com <mailto:atiqrehman@nbp.com.pk Intimation of Death and request for procedure to get payment of funds to Widow MRS ABC XYZ Dear Team, First, I introduce my self, my name is ABC XYZ, and working in the Fin Corp as Assistant Vice President. I am engaged in delivering training to our Human Capital. My uncle, . ABC XYZ died on Jan 1, 2020, at home and buried in Rawalpindi. His particulars are as under: 1. Test Pensions Fund Reference: TST12345678 The captioned provided information has been obtained from a letter dated 7th February 2020 duly signed by . ABC XYZ Senior Manager Payroll My uncle was also getting a UK State Pension outside the UK under Reference No. . Kindly requested to guide us to proceed further in the matter for smooth payment to Widow from all related institutions including Fin Corp AA12 123. The particulars of the widow, who is also still getting her own UK State Pension outside the UK under Reference No. . The widow in old age and she is residing with her daughter at the following new/change mailing address; "" 10 Test Road, Test Street, AA12 123"" You are kindly requested to please guide us on the matter for the fixation of pension and end service benefits.",Death
"Test Pension Scheme Late ABC XYZ Sorry forgot to add into my last email Yes the death has been registered on 1 January. I am still waiting for certificate to arrive in post . Could not collect because of covid , TST12345678 Hello re the below email sent on behalf of my mother ABC XYZ (deceased) . Information needed National insurance number Date of birth",Death
"Test Pensions ABC XYZ's 12345 Funeral Fee To : Test Pensions, Please can you settle funeral payment in relation to Test Pensions of ABC XYZ– Fin 12345 The funeral payment was settled by ABC’s brother, ABC XYZ. Copy of funeral invoice and confirmation of payment from ABC XYZ are attached. Sort code : 010203 A/c ending 123 ABC XYZ's funeral items Hello ABC, Please find attached, the invoice and full payment details for my brother ABC XYZ’s funeral.",Death
"Test Pensions Death Approval ABC XYZ TST12345678 ABC XYZ, I agree with the recommendation. Test Pensions Death Approval ABC XYZ TST12345678 Test Pensions – ABC XYZ – Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. The member was a widower at the date of death. This case is being referred to the Committee because the member did not leave a Nomination Form but left a Will in favour of his daughter Ms ABC XYZ. XYZ survived by a long term partner however she has indicated that she was not financially dependant on him. It would be our recommendation that Lump sum death benefit is paid to his Daughter in accordance to his Will. Please would you agree with this recommendation.",Death
"Test Pensions Death Approval ABC XYZ TST12345678 ABC XYZ, I agree with the recommendation. Test Pensions Death Approval ABC XYZ TST12345678 Test Pensions – ABC XYZ – Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. The member was a widower at the date of death. This case is being referred to the Committee because the member did not leave a Nomination Form but left a Will in favour of his daughter Ms ABC XYZ. XYZ survived by a long term partner however she has indicated that she was not financially dependant on him. It would be our recommendation that Lump sum death benefit is paid to his Daughter in accordance to his Will. Please would you agree with this recommendation.",Death
"Test Pensions Death Approval ABC XYZ TST12345678 ABC XYZ, I agree with the recommendation. Test Pensions Death Approval ABC XYZ TST12345678 Test Pensions – ABC XYZ – Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. The member was a widower at the date of death. This case is being referred to the Committee because the member did not leave a Nomination Form but left a Will in favour of his daughter Ms ABC XYZ. XYZ survived by a long term partner however she has indicated that she was not financially dependant on him. It would be our recommendation that Lump sum death benefit is paid to his Daughter in accordance to his Will. Please would you agree with this recommendation.",Death
"Test Pensions Death Approval ABC XYZ TST12345678 ABC XYZ, I agree with the recommendation. Test Pensions Death Approval ABC XYZ TST12345678 Test Pensions – ABC XYZ – Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. The member was a widower at the date of death. This case is being referred to the Committee because the member did not leave a Nomination Form but left a Will in favour of his daughter Ms ABC XYZ. XYZ survived by a long term partner however she has indicated that she was not financially dependant on him. It would be our recommendation that Lump sum death benefit is paid to his Daughter in accordance to his Will. Please would you agree with this recommendation.",Death
"Test pensions Death Approval ABC XYZ TST12345678 Hi ABC XYZ, I support the recommendation in respect of ABC XYZ. Test pensions Death Approval ABC XYZ TST12345678 Test Pension Plan ABC XYZ Death After Retirement Please find attached the documentation relating to the above late pensioner who died whilst in receipt of his pension. The Committee are being asked to consider the spouse’s pension and the lump sum death benefit of £1000. This case is being referred to the Committee as the member has left a nomination form in favour of his Ex spouse ABC XYZ and a Will in favour of current wife ABC XYZ. It would be our recommendation that the lump sum and pension to be paid to his current spouse as per the recent Will. Please would you agree with this recommendation?",Death
"Test Pension Scheme Hello Thank you for your email; Regarding the password protection; You will have realised we live in Australia; so phoning a tel number is not an option: You are not making this easy at all. Please provide email link, or other option. Plus, and much more importantly; I forwarded original documentation to you; you have not acknowledged receipt, or that you have forwarded the Death cert, our Marriage Cert, or my Birth Cert back to me; Please organise this if not already in transit as I have not heard back, and I did ask that someone let me know the documents arrived there safely and when they would be returned to me. I require these documents to finalise ABC’s tax return here in Australia. I look forward to hearing from you at your earliest convenience Thank you ABC Original Message Test Pension Scheme Our Reference: TST12345678 Member: ABC XYZ Dear ABC XYZ, I write with reference to the above late member’s benefits from the Scheme. Please find attached a Death pack. This document has been password protected for security reasons. Please contact us on the number below to obtain the password required to access this document. Should you have any further queries please do not hesitate to contact the Test Pensions Scheme Customer Service Team between 9.00am and 5.00pm, Monday to Friday, on our helpline +91 012345678. Alternatively, please email us at test.pensions@pensions.com",Death
"Test Pension Scheme Hello Thank you for your email; Regarding the password protection; You will have realised we live in Australia; so phoning a tel number is not an option: You are not making this easy at all. Please provide email link, or other option. Plus, and much more importantly; I forwarded original documentation to you; you have not acknowledged receipt, or that you have forwarded the Death cert, our Marriage Cert, or my Birth Cert back to me; Please organise this if not already in transit as I have not heard back, and I did ask that someone let me know the documents arrived there safely and when they would be returned to me. I require these documents to finalise ABC’s tax return here in Australia. I look forward to hearing from you at your earliest convenience Thank you ABC Original Message Test Pension Scheme Our Reference: TST12345678 Member: ABC XYZ Dear ABC XYZ, I write with reference to the above late member’s benefits from the Scheme. Please find attached a Death pack. This document has been password protected for security reasons. Please contact us on the number below to obtain the password required to access this document. Should you have any further queries please do not hesitate to contact the Test Pensions Scheme Customer Service Team between 9.00am and 5.00pm, Monday to Friday, on our helpline +91 012345678. Alternatively, please email us at test.pensions@pensions.com",Death
"LMNO TEST Group Pension Scheme Ref TST12345678 Dear Sir / Madam I write to you as representative of my father LMNO to inform you that he sadly passed away on 1st January 1400 My understanding is that LMNO has two pensions with TEST (£111.11 and £11.11 net / month) If you can please let me know what needs to happen next, and if you require any further information from me at this time?",Death
"LMNO TEST Group Pension Scheme Ref TST12345678 Dear Sir / Madam I write to you as representative of my father LMNO to inform you that he sadly passed away on 1st January 1400 My understanding is that LMNO has two pensions with TEST (£111.11 and £11.11 net / month) If you can please let me know what needs to happen next, and if you require any further information from me at this time?",Death
"STU VWX Good day, I have spoken with one of your advisers today but I need some clarification please. My father STU VWX NI no ZZ123123Z Ref TST12345678. Currently as my father died and had received his pension in advance the estate owes £1,111.11 which I understand. I am happy to have the money is paid out from what was his joint account with my mother, she will be keeping the account to receive payments from yourselves. could she then receive her payments? I was also told that before any payments could be made to her, a copy of the probate must be supplied, but I see no reason for this as pensions fall outside the scope of probate. We are in the process of applying for Probate, which will probably happen end of January. Can you confirm we can pay the amount owing and confirm that a copy of the probate is not required to release payments to my mother DEF. If you have any questions please feel free to let me know.",Death
"Spouses Pension Although widowed I have been living with a partner for some years, could you please advise me of any conditions I should be aware of relating to a Spouses benefits should my death precede hers?",Death
"Spouses pension benefits I understand that a spouses pension is 50% of the members pension, upon the death of the member. Is this 50% guaranteed or subject to agreement from the pension trustees? is this 50% applicable regardless of the age of the spouse and or the difference in ages between the member and the spouse? I have heard that the 50% does not necessarily apply if the spouse if more than 10 years younger than the member. This would be applicable to me, hence the question.",Death
"Spouses Pension Although widowed I have been living with a partner for some years, could you please advise me of any conditions I should be aware of relating to a Spouses benefits should my death precede hers?",Death
"Question About My Pension After Death Good Morning, I have a question regarding my pension after my death. I understand my Wife who is a beneficiary will get a lump sum, but what about the pension it's self. Would my wife get a weekly/monthly percentage of my pension or just receive the lump sum? Many",Death
"Report of Death of a Pension Recipient Hello I need to report the death of my father, who was in receipt of pension payments from Test. Can you please let me know what I need to do?",Death
Request for Pensioner ID card for LMNO To : TEST Pensions Please could you urgently provide LMNO with her pensioner ID card. Miss LMNO’s father sadly passed away on and she is still awaiting from November 2019. XYZ’s Fin : TST12345678. A pensioner ID card has been issued to her sister ABCD but the card for LMNO is still outstanding. Please could you rectify this as a matter of urgency. Hi TEST PENSIONS Hope you are well. Are you able to chase LMNO’s card which she has never received ( attached is ABCD’s one). She can contact you direct if you prefer but as she is studying in XXX she has asked if I could do it on her behalf.,Death
"TEST Death Approval – ABC XYZ TST12345678 TEST PENSIONS, I agree with the recommendation in respect of ABC XYZ. TEST Death Approval – ABC XYZ TST12345678 TEST – ABC XYZ Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. The member was unmarried at the date of death, therefore, the Committee are being asked to consider the lump sum death benefit of £1,500.00 only. This case is being referred to the Committee because the member did not leave a Will, however a Nomination form was completed in 2002 was in favour of his common law wife ( JKL) and son ( DEF). DEF has advised that the late member has lived in a Care Home for the last 7 years and has had no involvement with JKL. Furthermore, since 2015, the member has been in the care of the Adult Social Care Team in Birmingham City Council, who hold a Court of Protection Order (copy attached for reference). It would be our recommendation that Lump sum death benefit is paid to his son DEF. Please would you agree this recommendation?",Death
"TEST Death Approval – ABC XYZ TST12345678 TEST PENSIONS, I agree with the recommendation in respect of ABC XYZ. TEST Death Approval – ABC XYZ TST12345678 TEST – ABC XYZ Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. The member was unmarried at the date of death, therefore, the Committee are being asked to consider the lump sum death benefit of £1,500.00 only. This case is being referred to the Committee because the member did not leave a Will, however a Nomination form was completed in 2002 was in favour of his common law wife ( JKL) and son ( DEF). DEF has advised that the late member has lived in a Care Home for the last 7 years and has had no involvement with JKL. Furthermore, since 2015, the member has been in the care of the Adult Social Care Team in Birmingham City Council, who hold a Court of Protection Order (copy attached for reference). It would be our recommendation that Lump sum death benefit is paid to his son DEF. Please would you agree this recommendation?",Death
"TEST Death Approval ABCD (TST12345678) I agree with the recommendation with regards ABCD TEST Death Approval ABCD (TST12345678) TEST Pension Plan – ABCD – Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. As the member is a widower, the Committee are being asked to consider the lump sum death benefit of £1,500 only. This case is being referred to the Committee as the nomination form was in the name of the deceased spouse and therefore no longer valid. The member was survived by his son and a daughter and it would be our recommendation to pay the lump sum equally to both the son and the daughter. Please would you agree with this recommendation?",Death
"Test Death Approval LMNO (TST12345678) TEST PENSIONS, I agree with the recommendation. Test Death Approval LMNO (TST12345678) Test – LMNO – Death in Retirement Further to our email below, we note that we have only received a response from XYZ. Can we please have the additional responses so that we can proceed with the case? Test Death Approval LMNO (TST12345678) Test – LMNO – Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. As the member was a the Committee are being asked to consider the lump sum death benefit of £1,500 only. This case is being referred to the Committee as there is conflict between the nomination form and the Will. The form is in favour of his nephew JKL and the Will (not signed or dated) in favour of his sister, ABC. It would be our recommendation that the lump sum is paid to his nephew in accordance with his nomination form. Please would you agree with this recommendation?",Death
"TEST Death Approval LMNO (TST12345678) I agree with the recommendation with regards LMNO TEST Death Approval LMNO (TST12345678) TEST – LMNO – Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. The member was survived by his spouse, therefore, the Committee are being asked to consider the lump sum death benefit of £1,500.00 only. This case is being referred to the Committee as there is no nomination form. It would be our recommendation that the lump sum is paid to his spouse JKL in line with his Will. Please would you agree with this recommendation?",Death
"TEST Death Approval LMNO (TST12345678) I agree with the recommendation with regards LMNO TEST Death Approval LMNO (TST12345678) TEST – LMNO – Death in Retirement Please find attached the documentation relating to the above late member who died whilst in receipt of his pension. The member was survived by his spouse, therefore, the Committee are being asked to consider the lump sum death benefit of £1,500.00 only. This case is being referred to the Committee as there is no nomination form. It would be our recommendation that the lump sum is paid to his spouse JKL in line with his Will. Please would you agree with this recommendation?",Death
"TEST Pension Fund : DEF Good Morning, Following the emails below my father XYZ has received a letter from you dated 01 January 1400 regarding the death on my mother DEF your reference TST12345678. In that letter you say you need to see certain original documents being my fathers birth certificate (or passport), marriage certificate and death certificate. To say the least requiring original documents to be sent around the world is both unusual and high risk. In dealing will my mothers estate no other pension provider (XXX or XXX) has asked for anything other than certified copies of documents. To this end I spoke with a representative of TEST deceased estates department in XXX. He thought your need to be extraordinary and said certified copies suffice here. Questions: 1.Can my father send certified copies authorised by an appropriate authority or a TEST officer at you XXX office. 2.What document or documents would be acceptable in lieu of a XXX marriage certificate as my father is unable to locate this document. I await your reply. TEST Pension Fund : DEF In my previous response to this I gave DEF’S DOB as 01 January 1400 which was an error. The correct DOB is 01 January 1400. TEST Pension Fund : DEF Dear ABC TEST Pension Fund Please accept my sincerest condolences for your loss. In order to assist us, could you please provide us with the following details: Date of birth: Has the death been registered and Death Certificate issued: What address did you/ will you use to register the death: Did the member have any financial dependants or a spouse? Address for condolence pack: Did the member leave a will? If yes can I take the name of the executor? Contact number: If you require any further information or have any questions please contact the Customer Support Centre on +91 012345678 between 8.30am and 5.30pm, Monday to Friday, or alternatively email us at test.pensions@pensions.com. Good Morning, This is to let you know that my mother died of natural causes on 1st January 1400 I assume you will terminate her payments from the TEST Pension funds. If there is anything else my father or I need to do please let me know. Also does your scheme provide any funeral or bereavement benefits for my father?",Death
"TEST Pension Fund Late LMNO Dear Sirs We can confirm the following information as requested: LMNO Address: 10 Test Road, Test Street, AA12 123 Date of Death: 1st January 1400 National Insurance No: ZZ123123Z We look forward to hearing from you. ABC TEST Pension Fund Late LMNO Dear TEST IFA TEST Pension Fund Thank you for your email regarding the TEST Pension Fund. To enable us to answer your enquiry, please could you provide the member's full address, date of birth and National Insurance number for data verification purposes? If you require any further information or have any questions please contact the Customer Support Centre on +91 012345678 between 8.30am and 5.30pm, Monday to Friday, or alternatively email us at test.pensions@pensions.com LMNO Deceased Reference: TST12345678 Dear Sirs We are in receipt of your letter dated 16 June 2020 to Miss ABC. We can confirm that Miss ABC has appointed Test IFA to act on her behalf in relation to the administration of the estate of her late father, LMNO. We have noted the overpayment of pension which is due back from the estate. Unfortunately, we have not yet obtained Letters of Administration and therefore do not have access to the requisite funds to reimburse you. However, we will be in touch in that regard with an update as soon as we are able. On a separate note we have arranged for the Funeral Benefit Form to be signed and we will return this to you in due course. In the meantime, please find enclosed the funeral receipt and invoice. We look forward to hearing from you. Yours faithfully TEST IFA",Death
"TEST Pension Fund Late DEF Dear TEST PENSIONS We have not yet received any letter regarding the TEST Pension Scheme. Please can you let me know when this will be sent out, and if it has the date in which it was sent? TEST Pension Fund Late DEF Dear TEST PENSIONS Thank you for your email. Please send any correspondence to the following address: ABC TEST COs 10 Test Road, Test Street, AA12 123 If you have any further queries, please let me know. TEST Pension Fund Late DEF Dear ABC TEST Pension Fund Thank you for your email regarding the TEST Pension Fund. Please confirm your office address to which we should send the correspondence. If you require any further information or have any questions please contact the Customer Support Centre on +91 012345678 between 8.30am and 5.30pm, Monday to Friday, or alternatively email us at test.pensions@pensions.com. TEST Pension Fund Late DEF Dear TEST PENSIONS Thank you for your email. We have been in touch with the deceased’s family and they have been able to locate an old piece of correspondence for the TEST Pension. Please find this attached along with his death certificate. Both have been password protected with his date of birth in the format DDMMYYYY. And I will email a note of this to you immediately after sending this email. Please note that the family have highlighted that the date of birth shown on your attached correspondence for the deceased is incorrect. His correct date of birth is shown on his death certificate. Once you have located the deceased’s pension details, please advise of any payments due to his Estate from the pension scheme including any benefits and cash lump sums due to any beneficiaries or dependents together with the next steps necessary to process any such claims. I look forward to hearing back from you shortly but if you have any queries, please let me know. My direct line is +91 012345678. TEST Pension Fund Late DEF Dear ABC TEST Pension Fund Thank you for your email regarding the TEST Pension Fund. Unfortunately, I can confirm we are unable to locate a record of benefits within the above Scheme using the details you have provided. In addition could you please supply any additional reference numbers or the name of anyone you have received correspondence from within TEST in the past? If you require any further information or have any questions please contact the Customer Support Centre on +91 012345678 between 8.30am and 5.30pm, Monday to Friday, or alternatively email us at test.pensions@pensions.com<mailto:test.pensions@pensions.com Death of TEST Pension member Dear Sir/Madam ADEFBC Date of death 01 January 1400 NINO We have been appointed by the executors of the above named deceased in relation to the administration of his Estate and write to notify you of his death as he was in receipt of a pension from the TEST Pension Scheme as a former employee. Please advise of any payments due to the Estate from the scheme including any benefits and cash lump sums due to any beneficiaries or dependents together with the next steps necessary to process any such claims. We look forward to hearing back from you in due course.",Death
"Test Pension FundDEFZZ123123Z Hi team, Member Name: DEF NINO: ZZ123123Z Scheme Name: Test Pension Fund Please create an admin bizflow job for the attached request from member’s NOK informing member Death. Please verify the Date of Death and get back to us. We have suspended members record.",Death
"TEST Pension Scheme LMNO She was born on 1st January 1400 and died on Monday 1st January 1400. Death has been registered electronically and certificate issued. There are no financial dependents. I am LMNO’s son, ABC, 10 Test Road, Test Street, AA12 123. Phone number +91 012345678 ABC (son) TEST Pension Scheme LMNO Dear ABC TEST Pension Scheme Thank you for your email on regarding the TEST Pension Scheme. Please accept my sincerest condolences for your loss. In order to assist us, could you please provide us with the following details: · Emailer’s relation to member: · Date of birth: · Date of death: · Has the death been registered and Death Certificate issued: · Did the member have any financial dependents? · Address for condolence: · Contact number: If you have any further queries, please do not hesitate to contact the Customer Support Centre between 8.30am and 5.30pm, Monday to Friday on our helpline +91 012345678. Alternatively, please email us at test.pensions@pensions.com Bereavement I am contacting you to advise of the death of one of your pensioners and to stop any undue payments. The deceased is Member No. TST12345678 Nat Ins No. ,. She was residing at ABC (Son and executor)",Death
"TEST Pension Scheme Reference: TST12345678 Dear TEST PENSIONS, I am enclosing the information you asked for in your recent letter dated 23 October 2020. The beneficiaries addresses you asked for are DEF 10 Test Road, Test Street, AA12 123 JKL 110 Test Road, Test Street, EE12 123 The solicitor dealing with the Estate of LMNO is STU, her email is stu@testmail.com<mailto:stu@testmail.com",Death
Test Pension SchemeABC XYZTST12345678 Hello I have checked with ABC who confirmed that he had sent documents when they were requested. He will download and complete again.,Death
"Test Retirement and Death Benefits Plan Test Section LMNO Dear Sir, Madam Thank you for your response. As requested on your email below: Member’s address at date of death: 10 Test Road, Test Street, AA12 123 Has the death been registered and Death Certificate issued: see attached Did the member have any financial dependents? My mother, his spouse. JKL Address for condolence: 101 Test Road, Test Street, EA12 123 Contact number: +91 012345678 my mother does not speak fluent English, I am the next of kin and arranging Dad's estate and i can be contacted on +91 012345678, alternatively we can arrange that we are all together at a suitable time to take a call should you wish to speak to my mother. Test Retirement and Death Benefits Plan Test Section LMNO Dear ABC XYZ Test Retirement and Death Benefits Plan Test Section Thank you for your email regarding the Test Retirement and Death Benefits Plan. Please accept my sincerest condolences for your loss. In order to assist us, could you please provide us with the following details: Member’s address at date of death: Has the death been registered and Death Certificate issued: Did the member have any financial dependents? Address for condolence: Contact number: If you require any further information or have any questions please contact the Customer Support Centre on +91 012345678 between 8.30am and 5.30pm, Monday to Friday, or alternatively email us at test.pensions@pensions.com<mailto:test.pensions@pensions.com. Test Retirement and Death Benefits Plan Test Section LMNO As requested National insurance number Test Retirement and Death Benefits Plan Test Section LMNO Your ref: TST12345678 Dear Sir, Madam We wish to inform you of the death of our Father on 18.09.2020. As you hold his pension and his cover includes spouse/ dependants on his cover. I, his son ABC XYZ as his next of kin and person responsible for his estate, wish to inform you that our mother JKL is the beneficiary of all of dads finances. Please let us know how we can arrange this at your earliest convenience. I can be contacted on +91 012345678 Or alternatively in writing to my parents address as on your records and as above",Death
"TEST scheme Ref TST12345678 Hi Team, Please see below query and reply accordingly. Many Ref TST12345678 Hi I'm writing with regards to above account. My Aunt LMNO recently passed away. A payment was made into joint account. I want to return this money. I don't have any of the details asked for in the forms I was sent out but I am in the process of trying to get these. Shall I just leave the relevant sections and sign and post it back to you. I have tried ringing the number but havnt had any success trying to speak to an agent in person. Please advise.",Death
"TST12345678 regarding my late father LMNO Good afternoon Thank you for your email acknowledgment. The information requested for data verification is as follows: Date of birth: 01/01/1400 Member's National Insurance Number: ZZ123123Z I look forward to hearing from you in due course. Reference: TST12345678 regarding my late father LMNO Good afternoon Further to your postal letter, dated 23rd September 2020, and my subsequent telephone call last week with one of your colleagues, I have been advised to provide some more financial information regarding my late father's TEST pension fund, and some additional ""Impact info"" I am now facing having been my dad's carer. My dad received his weekly state pension (with an element of pension credit), as well as a payment in the form of Attendance Allowance every 4 weeks. As my dad's carer for the last 11 years, and his sole carer since 2009, and his appointee since 2017, I started receiving a weekly payment in the form of Carers Allowance around 2015. In dad's final years TEST started paying his income into my bank account for his own welfare (elements of XX AND XX with finances). We were instructed to always make sure dad received this but to monitor his spending as he wasn't great with handling his money. I therefore enclose attachments of the above, taken from my bank statements. I believe this is important information requested that your colleague advised to forward to yourselves. I also want to offer you an impact insight as to, regardless of being an adult in my own right, how interdependent my position became with dad too. I had to give up full time work in 2015 due to ill health, namely FIbromyalgia, and shortly after my partner had to give up his full time employment to help with my own care, as well as that of my father. This was an awful situation to find ourselves in, and we struggled by as best we could. When I received the carers allowance that was naturally of great help, but without the odd financial crutch here and there from dad, from his attendance allowance to attend to his needs, the situation would've been harder. There was never a requirement for dad to provide this, and indeed it was certainly not a regular helping hand, but on occasions when our teenage daughter was needing things like uniform for school, Xmas etc etc, it was a very welcome and lovely helping hand. Naturally upon dad's passing we knew things would go back to a certain level of hardship, with the carers allowance ending 8 weeks after dad's passing, and no more loving occasional helping hand. Of course this is just how life is, and no money will ever replace my longing to have at the very least one more cup of tea or a natter with him, and I terribly miss his persistent curmudgeonly manner. In short, his passing continues to be felt and will do for however long that will be. I hope this email and information requested is both sufficient and helpful for the panel, and I shall await your further consideration in due course.",Death
TST12345678 Dear Sir/Madam I am the next of kin to XYZ who died earlier this year. We received communication from you regarding regarding my deceased father's pension and we returned the required form with death certificate some weeks ago. I have subsequently received correspondence from you saying you have not had a response from me. I have tried to call with no success so would like to know how this can be resolved. Yours faithfully ABC,Death
"Ref: TST12345678 Dear Sirs Thank you for your letter ref above regarding my pension. I do not have a spouse and what I really wanted to know, for inheritance tax purposes, will there be a lump sum payable upon my death and if so how much. I look forward to hearing from you.",Death
"Your reference: TST12345678 Our reference: ZZ123123Z Good Morning, We have received your letter of 18 September 2020 regarding the passing of LMNO. We have searched our records and cannot find a policy for LMNO on the Money Purchase department. We are unable to forward your letter to the correct department as we are unsure of the department, please could you confirm who your usual contact is for the TEST Retirement & Death Benefits Plan – XXXX Section. If we do not hear from you within the next 20 days we will close the request.",Death
ABC CETV Request Dear Sirs TEST Group Pension Plan Member: ABC NI Number: ZZ123123Z I refer to my request of 12 October 2020 for a new CETV in respect of the above member and your letter of 2 November confirming it was referred to the Scheme Actuary for review. I should be grateful if you would provide me with an update on this and when I should expect receipt. Yours faithfully TEST FUND,Transfers
"Change of address I have changed my address and now living in XXX. My new address is: 10 Test Road, Test Street, AA12 123 Best regards ABC",MDU
"ABCD QUERY Hello Team Please see below query and reply accordingly to the Member/IFA. Many ABCD QUERY Hi Please find attached a letter of Authority and Scheme information request letter that was previously sent to XYZ in September 2020. Can you please confirm receipt and arrange for this information to be provided to me as a matter of urgency. We have received other CETV’s for this client which are administered by yourselves which are due to expire at end of December 2020, therefore we would appreciate your assistance to expedite this request. We have unfortunately spent some time trying to trace the administrators of this scheme and I understand the benefits were invested through XYZ. Your assistance in this matter would be gratefully appreciated. Password to follow.",Transfers
"ABCD XX TST12345678 Good morning Re XX Test Pensions Ref No TST12345678 Sorry this is quite urgent as docs only valid until 01/01/1400 I have tried to contact your office vis phone today, still holding after 45 minutes. Documents received to transfer client benefits can we email across discharge forms signed by client or are originals required? No adviser sign off doc was attached is this required? Can we send across our standard document of can you provide such a document via email asap? Again is original required in post or can we email? I look forward to your response TEST IFA",Transfers
"Change of address Dear TEST PENSION, Please note that I have moved from: 107 Test Road, Test Street, WA12 123 To: 10 Test Road, Test Street, AA12 123",MDU
"CETV Request XYZ Following my email dated 28th October, XYZ has now left employment and is no longer an active member of the pension scheme. Please calculate and send his Guaranteed transfer value CETV as soon as possible. CETV Request XYZ XYZ 10 Test Road, Test Street, AA12 123 Works Number : TST12345678 DOB: 01/01/1400 NI No: ZZ123123Z I hold authority for XYZ and request a CETV be sent to me for him as soon as possible",Transfers
Change of Address Change of Address I would like to update my personal details. Can someone please contact me as I am not able to contact you via telephone,MDU
"Change of address details Hi, I am in the TEST pension scheme, and we have moved house in the last few days. I have updated my address details with HR here at XXX, but wondered how I can do this on my TEST pension account? Or will this update automatically over time now that HR are aware?",Transfers
"Change of address for TEST pension Original Message Change of address for TEST pension Dear Sir/Ma’am Please note a change of address for a recipient of a TEST pension. Pension ref TST12345678 ABC of 10 Test Road, Test Street, AA12 123 has now moved to 10 Test Road, Test Street, AA12 123. Banking details remain the same. Please update your records accordingly.",MDU
"Change of Address ABCD Hi TEST FUND, The members address has been updated. Change of Address ABCD NINO ZZ123123Z DOB 01/01/1400 New address: 10 Test Road, Test Street, AA12 123 Tel: +91 012345678 Email abc.xyz@testmail.com Could you please update your records with the members new address and contact details Could you also previde him with his pension options. See attached request",MDU
"Change of address Please could you send me a form for change of address? My current address is ABC 10 Test Road, Test Street, AA12 123 My old address is 09 Test Road, Test Street, EE12 123",MDU
"Change of address Hi, My name is ABC & my birthday is 01/01/1400, around a year ago I moved house & my new address is as below. ABC 10 Test Road, Test Street, AA12 123 My previous address was, 103 Test Road, Test Street, UA12 123 I have tried to register online but it didn’t seem to work properly ?",MDU
"Change of marital status ABC ZZ123123Z ABC Change of marital status ABC ZZ123123Z Hi TEST PENSIONS, Please provide the email address as it is missing on below email Change of marital status ABC ZZ123123Z Hi, I would like to notify you that I recently married and would ask that you amend your records to ensure my husband XYZ is now listed as the beneficiary to my pension. I have attached a copy of my wedding certificate. My address is: 10 Test Road, Test Street, AA12 123 Please let me know if you require any further information.",MDU
"change of name Dear Sir ABC Pension reference TST12345678 ZZ123123Z I refer to a mail forwarded to your payroll department on 13th October. On reflection I think this should have been sent to you. I would like to confirm my change of name. I married on 4th August 2020 and my new surname is ABC. I have advised HMRC and my details have been updated with them. Similarly, my bank have been informed and my accounts have been amended from DEF to ABC but the account number and sort code remain the same. I attach a photocopy of my marriage certificate for your records. Should you require any further information, please do not hesitate to contact me. My phone numbers and email address remain the same. Yours faithfully MRS ABC",MDU
"Change of personal details Name ABC Further to my previous email. My date of birth is 01 January 1400. T.i. pension reference number. TST12345678 National insurance number. ZZ123123Z Change of address from. 70 Test Road, Test Street, WA12 123 New Address 10 Test Road, Test Street, AA12 123 Mobile +91 012345678 Email. abc.xyz@testmail.com<mailto:Email.jackie.barrett123197@gmail.com",MDU
